activite_association,id,nom_beneficiaire,Nature subv.,objet,"N°
DCM",annee_vote,montant,"Conv°
Lettre engagement",siret, Nature , Modalités de paiement ,Technique & Recherche,Architecture & urbanisme,Social,Education & formation,Culture & Arts,Humanitaire,Communication & média,Environnement & écologie,Aides aux associations,Sport,Santé,Relations internationales,Idée & opinion,Loisirs,Déplacements et transports,Tourisme,Mémoire,Défense des droits et des intérêts,Economie,Emploi,Précarité & Exclusion,Vie et animation locale
Aides aux associations,2012.0,ASSOCIATION DE QUARTIER BEAUX-ARTS PIERRE ROUGE CA2012!,Projet,CARNAVAL,V2019-540,19/12/2019,250,Pièce paiement reçue,79786714000015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2012.0,ASSOCIATION DE QUARTIER BEAUX-ARTS PIERRE ROUGE CA2012!,Projet,JARDIN PARTAGE,V2019-540,19/12/2019,100,Pièce paiement reçue,79786714000015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2012.0,ASSOCIATION DE QUARTIER BEAUX-ARTS PIERRE ROUGE CA2012!,Projet,FILM EN PLEIN AIR,V2019-540,19/12/2019,100,Pièce paiement reçue,79786714000015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2013.0,LA PENA DEI CLAPAS CA2013!,Fonctionnement,,V2019-540,19/12/2019,2500,Pièce paiement reçue,75350416600012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,2030.0,ASSOCIATION VIE ET ANIMATION CA2030!,Projet,Ateliers musicaux intergénérationnels,V2019-548,19/12/2019,1000,En attente réception,45182751300016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2037.0,ANIMA CA2037!,Projet,.,V2019-546,19/12/2019,500,En attente réception,50990207800039.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2055.0,AIKIDO MONTPELLIER CA2055!,Fonctionnement,,V2019-544,19/12/2019,500,Pièce paiement reçue,39353541400022.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2057.0,ARS MUSICA MONTPELLIER CA2057!,Fonctionnement,,V2019-546,19/12/2019,2000,Pièce paiement reçue,35190067500049.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2066.0,FETE LE MUR MONTPELLIER CA2066!,Fonctionnement,,V2019-544,19/12/2019,3700,Pièce paiement reçue,43144002540016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mémoire,2079.0,ANCIENS MARINS ET MARINS ANCIENS COMBATTANTS DE MONTPELLIER AMMAC CA2079!,Fonctionnement,,V2019-547,19/12/2019,200,Pièce paiement reçue,52414872300017.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Culture & Arts,2081.0,CLAP'ARTS CA2081!,Projet,Place aux artsCroch'Coeur,V2019-546,19/12/2019,1500,Pièce paiement reçue,81981803000010.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Défense des droits et des intérêts,2099.0,ASSOCIATION SOCIOCULTURELLE BILINGUE FREDERIC PEYSON CA2099!,Fonctionnement,,V2019-548,19/12/2019,2000,Pièce paiement reçue,52798313400026.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Social/Social,2110.0,A COEUR OUVERT CA2110!,Fonctionnement,,V2019-548,19/12/2019,6500,En attente réception,50049348100013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2113.0,ATELIER DE RECHERCHE THEATRALE - ART CIE CA2113!,Fonctionnement,,V2019-546,19/12/2019,7000,Pièce paiement reçue,35050796800047.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2119.0,CENTRE LACORDAIRE CA2119!,Fonctionnement,,V2019-546,19/12/2019,9000,Pièce paiement reçue,43983328600016.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2137.0,CHORALE COR CANTO  CA2137!,Fonctionnement,,V2019-546,19/12/2019,500,En attente réception,41009070800034.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2139.0,ASPTT MONTPELLIER CA2139!,Fonctionnement,,V2019-544,19/12/2019,62500,En attente réception,51986361700014.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2139.0,ASPTT MONTPELLIER CA2139!,Projet,La tête et les jambes,V2019-543,19/12/2019,4000,En attente réception,79526389600016.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2139.0,ASPTT MONTPELLIER CA2139!,Projet,stage de tennis,V2019-543,19/12/2019,2000,En attente réception,30836568300033.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2139.0,ASPTT MONTPELLIER CA2139!,Projet,stage de basket,V2019-543,19/12/2019,1900,En attente réception,30836568300033.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2140.0,MONTPELLIER CHAMBERTE HANDBALL MCHB CA2140!,Fonctionnement,,V2019-544,19/12/2019,1000,Pièce paiement reçue,30836568300033.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2140.0,MONTPELLIER CHAMBERTE HANDBALL MCHB CA2140!,Projet,animation stages pendant les vacances scolaires decouverte du handball,V2019-543,19/12/2019,2000,Pièce paiement reçue,30836568300033.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Social/Défense des droits et des intérêts,2144.0,CLUB SERVICES LOISIRS CA2144!,Projet,"Le recyclage, ça se cultive: comprendre, créer, s'impliquer",V2019-548,19/12/2019,700,Pièce paiement reçue,49183033700029.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Culture & Arts,2159.0,BOITE NOIRE UNITES DE RECHERCHE CONTEMPORAINE CA2159!,Fonctionnement,,V2019-546,19/12/2019,7000,Pièce paiement reçue,39245794100012.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2184.0,MONTPELLIER IAIDO UNIVERSITE CLUB CA2184!,Fonctionnement,,V2019-544,19/12/2019,450,Pièce paiement reçue,44759862400024.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2242.0,L'OISEAU LYRE CA2242!,Fonctionnement,,V2019-546,19/12/2019,900,Pièce paiement reçue,52763382000024.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2242.0,L'OISEAU LYRE CA2242!,Projet,LA VERITABLE HISTOIRE D'EROS ET PSYCHE,V2019-546,19/12/2019,500,Pièce paiement reçue,52763382000024.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2260.0,MONTPELLIER CLUB HANDISPORT CA2260!,Fonctionnement,,V2019-544,19/12/2019,15000,Pièce paiement reçue,75288314000010.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2265.0,ASSOCIATION CULTURELLE DES BERBERES DE KABYLIE ACBK CA2265!,Fonctionnement,,V2019-546,19/12/2019,5000,Pièce paiement reçue,41798604900027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2265.0,ASSOCIATION CULTURELLE DES BERBERES DE KABYLIE ACBK CA2265!,Projet,SEMAINE CULTURELLE BERBERE 2020,V2019-546,19/12/2019,5000,Pièce paiement reçue,41798604900027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2274.0,MONTPELLIER MONOCYCLE CA2274!,Projet,STAGE MONTPELLIER SPORT MONOCYCLE ET FETE DES SPORTS,V2019-543,19/12/2019,2000,En attente réception,44759862400024.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2291.0,COMPAGNIE MELI MELODIE CA2291!,Projet,STRUCTURE MUSICALE,V2019-546,19/12/2019,800,En attente réception,53457217700044.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2305.0,MOZAIK OUTRE MER CA2305!,Fonctionnement,,V2019-540,19/12/2019,500,En attente réception,75110976000023.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mémoire,2305.0,MOZAIK OUTRE MER CA2305!,Projet,"Esclavage abolie ""la conscience noire""",V2019-547,19/12/2019,200,En attente réception,75110976000023.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sport/Sport,2312.0,MONTPELLIE UNIVERSITE CLUB GYMNASTIQUE CA2312!,Fonctionnement,,V2019-544,19/12/2019,2200,Pièce paiement reçue,32350414200023.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2320.0,RIMBAUD PETANQUE CA2320!,Fonctionnement,,V2019-544,19/12/2019,1700,Pièce paiement reçue,40943252300010.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2432.0,ALLONS'Z'ENFANTS - CIE DIDIER THERON CA2432!,Fonctionnement,,V2019-546,19/12/2019,18000,Pièce paiement reçue,34304244600025.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2470.0,CROIX D'ARGENT PETANQUE CA2470!,Fonctionnement,,V2019-544,19/12/2019,400,Pièce paiement reçue,40100194600011.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2502.0,SPORT TAMBOURIN CLUB DE MONTPELLIER CA2502!,Fonctionnement,,V2019-544,19/12/2019,500,Pièce paiement reçue,75110747500012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2502.0,SPORT TAMBOURIN CLUB DE MONTPELLIER CA2502!,Projet,Stages Montpellier Sport,V2019-543,19/12/2019,1000,Pièce paiement reçue,54008864800014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2583.0,BASKET LATTES MONTPELLIER MEDITERRANEE METROPOLE ASSOCIATION BLMA CA2583!,Fonctionnement,.,V2019-544,19/12/2019,7800,Pièce paiement reçue,50160205600019.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2608.0,RACING-CLUB LEMASSON MONTPELLIER CA2608!,Fonctionnement,,V2019-544,19/12/2019,10000,En attente réception,44217295300030.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2608.0,RACING-CLUB LEMASSON MONTPELLIER CA2608!,Projet,LOU CLAPAS CUP,V2019-544,19/12/2019,3500,Pièce paiement reçue,43459189700013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2608.0,RACING-CLUB LEMASSON MONTPELLIER CA2608!,Projet,La Tête et les Jambes,V2019-543,19/12/2019,2500,Pièce paiement reçue,50160205600019.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2639.0,ASSO PRESIDENTS PETANQUE SECTEUR MONTPELLIER VILLE CA2639!,Fonctionnement,,V2019-544,19/12/2019,3700,Pièce paiement reçue,43459189700013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2698.0,AMICALE FRANCAIS D'OUTRE-MER ET LEURS AMIS CA2698!,Fonctionnement,,V2019-540,19/12/2019,1200,Pièce paiement reçue,46878884000022.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2706.0,AMICALE DES LOCATAIRES DU PAS-DU-LOUP CA2706!,Fonctionnement,,V2019-540,19/12/2019,400,Pièce paiement reçue,75337143400014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2722.0,PETANQUE CLUB MONTPELLIER CELLENEUVE CA2722!,Fonctionnement,,V2019-544,19/12/2019,2500,Pièce paiement reçue,79105551000014.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2732.0,CERCLE ALGERIANISTE DE MONTPELLIER CA2732!,Fonctionnement,,V2019-546,19/12/2019,500,Pièce paiement reçue,78901556700017.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education & formation,2737.0,SWING GUM ENFANCE CA2737!,Projet,Le temps des cerises,V2019-541,19/12/2019,10800,,48189362600012.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2747.0,ICONOSCOPE CA2747!,Fonctionnement,,V2019-546,19/12/2019,7000,Pièce paiement reçue,41356547400025.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2796.0,COMITE DE QUARTIER PASQUIER - DON BOSCO PDB CA2796!,Fonctionnement,,V2019-540,19/12/2019,500,Pièce paiement reçue,75156815500012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2796.0,COMITE DE QUARTIER PASQUIER - DON BOSCO PDB CA2796!,Projet,CONCERT DU NOUVEL AN,V2019-540,19/12/2019,350,Pièce paiement reçue,75156815500012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2796.0,COMITE DE QUARTIER PASQUIER - DON BOSCO PDB CA2796!,Projet,FÊTE DE LA ST JEAN,V2019-540,19/12/2019,350,Pièce paiement reçue,75156815500012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2831.0,AERO CLUB DE L HERAULT MONTPELLIER OCCITANIE CA2831!,Projet,Découverte de la 3ème dimension et vols découvertes,V2019-543,19/12/2019,3000,Pièce paiement reçue,43459189700013.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,2835.0,SOLIDARITE DOM TOM HERAULT CA2835!,Projet,Bien Manger s'est mieux vivre - aide alimentaire 2020,V2019-548,19/12/2019,2500,Pièce paiement reçue,39401218100035.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,2835.0,SOLIDARITE DOM TOM HERAULT CA2835!,Fonctionnement,,V2019-548,19/12/2019,15000,Pièce paiement reçue,39401218100035.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2857.0,SINGULIER PLURIEL CA2857!,Projet,Singulier Pluriel raconte Beethoven,V2019-546,19/12/2019,1200,Pièce paiement reçue,48008959800035.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2857.0,SINGULIER PLURIEL CA2857!,Projet,glossaire visuel de danse,V2019-546,19/12/2019,1100,Pièce paiement reçue,48008959800035.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,2866.0,COMITE DES OEUVRES SOCIALES ET CULTURELLES PERSONNEL MUNICIPAL / COSC CA2866! ,Fonctionnement,,V2019-538,19/12/2019,852000,Pièce paiement reçue,79748285800017.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2870.0,ASSOCIATION SPORTIVE DES BEAUX-ARTS MONTPELLIER OMNISPORTS CA2870!,Fonctionnement,,V2019-544,19/12/2019,22500,Pièce paiement reçue,78923299800011.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2870.0,ASSOCIATION SPORTIVE DES BEAUX-ARTS MONTPELLIER OMNISPORTS CA2870!,Projet,ASBAMBINOS,V2019-544,19/12/2019,500,Pièce paiement reçue,42476133600017.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2870.0,ASSOCIATION SPORTIVE DES BEAUX-ARTS MONTPELLIER OMNISPORTS CA2870!,Projet,PARTENARIAT,V2019-543,19/12/2019,3500,Pièce paiement reçue,77601592700028.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Santé,2874.0,REDUIRE LES RISQUES CA2874!,Fonctionnement,,V2019-552,19/12/2019,3800,Pièce paiement reçue,34949617400047.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,2953.0,MUC AIKIDO CA2953!,Fonctionnement,,V2019-544,19/12/2019,450,Pièce paiement reçue,42476133600017.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,2954.0,SCALATA-NATURE CA2954!,Projet,Activité famille via escalata,V2019-543,19/12/2019,2500,Pièce paiement reçue,42476133600017.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Aides aux associations,2957.0,LA BARONNIE DE CARAVETES ET LES AMIS DE LA BARONNIE CA2957!,Fonctionnement,,V2019-540,19/12/2019,2000,Pièce paiement reçue,53496557900012.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,2971.0,ASSOCIATION DE MEDIATION PENALE MONTPELLIERAINE CA2971!,Fonctionnement,,V2019-548,19/12/2019,4000,Pièce paiement reçue,40407896600029.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humanitaire,2984.0,COUP DE SOLEIL LANGUEDOC-ROUSSILLON ASSOCIATION CULTURELLE FRANCE MAGHREB CA2984!,Projet,Prix coup de coeur les 15 ans,V2019-553,19/12/2019,300,Pièce paiement reçue,31303095900032.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3022.0,REVUE SOUFFLES / LES ECRIVAINS MEDITERRANEENS CA3022!,Fonctionnement,,V2019-546,19/12/2019,500,En attente réception,37856467800027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,3059.0,MONTPELLIER AGGLOMERATION PLONGEE UNIVERSITE CLUB CA3059!,Projet,"PLONGEE ""SPORT POUR TOUS""",V2019-543,19/12/2019,2200,En attente réception,39775171000039.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3064.0,LACHE LES MOTS CA3064!,Fonctionnement,,V2019-546,19/12/2019,900,Pièce paiement reçue,47801880700071.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3073.0,LES FOURMIS ROUSSES CA3073!,Fonctionnement,,V2019-546,19/12/2019,1500,En attente réception,47999244800023.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport/Sport,3081.0,BLEU VERTIGE CA3081!,Fonctionnement,,V2019-544,19/12/2019,3300,En attente réception,44841853300015.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sport,3081.0,BLEU VERTIGE CA3081!,Projet,Escalade vacances Montpellier ville,V2019-543,19/12/2019,2500,En attente réception,51462269500021.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Social/Social,3090.0,INITIATIVE SOLIDARITE SITUATIONS URGENCE SOCIALE - ISSUE CA3090!,Fonctionnement,Accueil du jour,V2019-548,19/12/2019,13000,Pièce paiement reçue,39334525100036.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3104.0,ETRE EN SCENE CA3104!,Fonctionnement,,V2019-546,19/12/2019,6500,Pièce paiement reçue,40054197500043.0,"Paiement en 2 fois: 70% à réception de la convention, 30% à réception des pièces mentionnées dans la convention",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santé,3138.0,SOS HEPATITES FEDERATION CA3138!,Projet,UNE SEMAINE CONTRE L'HEPATITE,V2019-552,19/12/2019,1500,En attente réception,39998849200043.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3140.0,A CONTRE POIL DU SENS CA3140!,Fonctionnement,,V2019-546,19/12/2019,3200,Pièce paiement reçue,47923444500027.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Culture & Arts,3156.0,PRIMESAUTIER THEATRE CA3156!,Fonctionnement,,V2019-546,19/12/2019,2000,Pièce paiement reçue,45085944200052.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sport,3160.0,"ASSOCIATION DES QUARTIERS DES MARELS II, PERGOLA, AIGUELONGUE CA3160!",Projet,Stage de Foot,V2019-543,19/12/2019,1700,En attente réception,40235409600057.0,Paiment en une seule fois à reception de la lettre d'engagement,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
